Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_Day,Pickup_Delay_Minutes,Is_Weekend,Is_Peak_Hour,Delivery_Speed_km_per_hr
njfz936670348,27,4.7,21.175975,72.795503,21.195975,72.815503,2022-03-15,2025-11-16 10:55:00,2025-11-16 11:10:00,Sandstorms,Low ,scooter ,Urban ,60,Sports,3.040641621538215,10,Tuesday,15.0,0,0,0.050677360358970254
drir663128253,32,4.2,11.000762,76.981876,11.130762,77.111876,2022-03-08,2025-11-16 20:35:00,2025-11-16 20:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,190,Skincare,20.253785359470154,20,Tuesday,10.0,0,0,0.1065988703130008
drdr957134932,25,4.6,21.173343,72.792731,21.283343,72.902731,2022-03-10,2025-11-16 23:20:00,2025-11-16 23:35:00,Sunny,Low ,motorcycle ,Metropolitian ,115,Outdoors,16.721296009802852,23,Thursday,15.0,0,0,0.14540257399828568
qrzj427928057,39,4.7,26.479108,80.315042,26.499108,80.335042,2022-02-11,2025-11-16 10:35:00,2025-11-16 10:50:00,Cloudy,Low ,scooter ,Metropolitian ,75,Books,2.984550789786577,10,Friday,15.0,0,0,0.03979401053048769
hkit681446136,27,4.6,21.175104,72.804342,21.255104,72.884342,2022-03-14,2025-11-16 23:45:00,2025-11-16 23:50:00,Sunny,Low ,motorcycle ,Metropolitian ,120,Shoes,12.161450531436996,23,Monday,5.0,0,0,0.1013454210953083
imnm972342448,39,3.8,19.176269,72.836721,19.286269,72.946721,2022-03-16,2025-11-16 19:55:00,2025-11-16 20:00:00,Windy,Jam ,motorcycle ,Metropolitian ,185,Books,16.822155609316784,19,Wednesday,5.0,0,1,0.0909305708611718
wnne890905509,31,4.8,12.975377,77.696664,13.025377,77.746664,2022-03-01,2025-11-16 22:15:00,2025-11-16 22:25:00,Sandstorms,Low ,scooter ,Metropolitian ,120,Sports,7.762556904358387,22,Tuesday,10.0,0,0,0.06468797420298657
kbdc711046313,31,4.8,23.359194,85.325447,23.419194,85.385447,2022-03-01,2025-11-16 23:10:00,2025-11-16 23:15:00,Sunny,Low ,van,Metropolitian ,65,Kitchen,9.055855161965688,23,Tuesday,5.0,0,0,0.13932084864562597
alem833315854,20,4.8,12.297954,76.665169,12.307954,76.675169,2022-03-30,2025-11-16 09:15:00,2025-11-16 09:30:00,Cloudy,Low ,motorcycle ,Other,80,Sports,1.5545816630915406,9,Wednesday,15.0,0,0,0.019432270788644256
khjm619520065,36,4.9,23.359407,85.325055,23.439407,85.405055,2022-03-02,2025-11-16 18:25:00,2025-11-16 18:35:00,Cloudy,Medium ,motorcycle ,Urban ,210,Cosmetics,12.074047498027545,18,Wednesday,10.0,0,1,0.05749546427632164
oiay843077855,20,4.9,23.416792,85.316842,23.506792,85.406842,2022-03-20,2025-11-16 22:10:00,2025-11-16 22:20:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Toys,13.58037387628081,22,Sunday,10.0,1,0,0.15976910442683306
ohhc448549441,24,4.6,26.892312,75.806896,26.922313,75.836896,2022-04-03,2025-11-16 20:50:00,2025-11-16 21:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Jewelry,4.469620875558469,20,Sunday,15.0,1,0,0.03575696700446775
knul324217390,39,4.2,22.761593,75.886362,22.871593,75.996362,2022-03-29,2025-11-16 18:45:00,2025-11-16 18:50:00,Fog,Medium ,scooter ,Metropolitian ,195,Clothing,16.634870118211385,18,Tuesday,5.0,0,1,0.08530702624723788
buux572471968,37,4.8,11.026117,76.944652,11.066117,76.984652,2022-03-17,2025-11-16 14:55:00,2025-11-16 15:05:00,Sunny,High ,scooter ,Metropolitian ,90,Shoes,6.232139486668676,14,Thursday,10.0,0,0,0.06924599429631863
ieue797662723,32,4.9,13.064181,80.236442,13.104181,80.276442,2022-03-17,2025-11-16 16:50:00,2025-11-16 17:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Books,6.209021101535329,16,Thursday,10.0,0,1,0.044350150725252356
eztk468187811,22,4.5,26.483042,80.317833,26.533042,80.367833,2022-02-15,2025-11-16 22:20:00,2025-11-16 22:35:00,Sandstorms,Low ,scooter ,Metropolitian ,90,Skincare,7.460830127736771,22,Tuesday,15.0,0,0,0.08289811253040856
zzid436960558,23,4.9,11.000762,76.981876,11.130762,77.111876,2022-03-18,2025-11-16 00:00:00,2025-11-16 00:15:00,Windy,Low ,scooter ,Metropolitian ,90,Clothing,20.253785359470154,0,Friday,15.0,0,0,0.22504205954966838
kllk327072475,33,4.7,23.359033,85.325347,23.469033,85.435347,2022-03-08,2025-11-16 21:10:00,2025-11-16 21:20:00,Fog,Jam ,scooter ,Metropolitian ,245,Apparel,16.60097570059501,21,Tuesday,10.0,0,0,0.06775908449222454
uurs547552548,23,4.7,22.569358,88.433452,22.599358,88.463452,2022-02-17,2025-11-16 23:25:00,2025-11-16 23:35:00,Sunny,Low ,motorcycle ,Metropolitian ,75,Snacks,4.5403213728916425,23,Thursday,10.0,0,0,0.0605376183052219
ubwl989345056,27,4.6,12.914264,77.6784,12.994264,77.7584,2022-03-31,2025-11-16 23:30:00,2025-11-16 23:35:00,Sunny,Low ,motorcycle ,Metropolitian ,105,Pet Supplies,12.421212735966272,23,Thursday,5.0,0,0,0.11829726415205973
iimu721647260,34,4.7,19.121999,72.908493,19.161999,72.948493,2022-03-01,2025-11-16 14:20:00,2025-11-16 14:35:00,Sunny,High ,scooter ,Metropolitian ,115,Toys,6.118711846690412,14,Tuesday,15.0,0,0,0.05320618997122097
tfxz025621580,26,5.0,21.157729,72.768726,21.167729,72.778726,2022-04-03,2025-11-16 10:15:00,2025-11-16 10:25:00,Fog,Low ,scooter ,Urban ,55,Sports,1.5204319479995732,10,Sunday,10.0,1,0,0.027644217236355875
kgjb145446786,31,4.6,22.311603,73.165012,22.371603,73.225012,2022-03-24,2025-11-16 21:20:00,2025-11-16 21:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Snacks,9.087972744660556,21,Thursday,15.0,0,0,0.07270378195728446
xrxy085440961,32,4.9,18.536562,73.896485,18.556562,73.916485,2022-03-07,2025-11-16 08:50:00,2025-11-16 08:55:00,Fog,Low ,motorcycle ,Metropolitian ,90,Books,3.064487105761538,8,Monday,5.0,0,0,0.03404985673068375
pnzt689957903,27,4.7,22.745536,75.893106,22.765536,75.913106,2022-03-09,2025-11-16 09:00:00,2025-11-16 09:05:00,Cloudy,Low ,motorcycle ,Metropolitian ,70,Shoes,3.025144329113472,9,Wednesday,5.0,0,0,0.043216347558763885
qrng205617369,21,4.9,12.933298,77.614293,13.023298,77.704293,2022-03-12,2025-11-16 17:45:00,2025-11-16 18:00:00,Windy,Medium ,motorcycle ,Metropolitian ,180,Pet Supplies,13.97320677313832,17,Saturday,15.0,1,1,0.07762892651743511
gycd207308146,28,4.8,12.939496,77.625999,12.989496,77.675999,2022-03-24,2025-11-16 23:10:00,2025-11-16 23:15:00,Fog,Low ,motorcycle ,Metropolitian ,90,Kitchen,7.7631027847272,23,Thursday,5.0,0,0,0.08625669760808
wqfy256790455,24,4.9,0.0,0.0,0.04,0.04,2022-03-30,2025-11-16 16:35:00,2025-11-16 16:50:00,Fog,Medium ,scooter ,Urban ,85,Toys,6.290134677634678,16,Wednesday,15.0,0,1,0.07400158444276092
vgjr167867003,33,4.4,17.426228,78.407495,17.436228,78.417495,2022-03-05,2025-11-16 08:30:00,2025-11-16 08:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Electronics,1.5368503798527686,8,Saturday,10.0,1,0,0.010977502713234062
jqco336937571,20,4.6,12.934365,77.616155,13.024365,77.706155,2022-03-18,2025-11-16 20:35:00,2025-11-16 20:50:00,Fog,Jam ,motorcycle ,Metropolitian ,220,Home,13.973177561576211,20,Friday,15.0,0,0,0.06351444346171005
iwkp065421476,31,4.3,11.003669,76.976494,11.063669,77.036494,2022-03-13,2025-11-16 23:25:00,2025-11-16 23:40:00,Windy,Low ,motorcycle ,Metropolitian ,100,Toys,9.34840352266177,23,Sunday,15.0,1,0,0.09348403522661769
nwvu459529234,36,5.0,22.311358,73.164798,22.381358,73.234798,2022-03-31,2025-11-16 19:55:00,2025-11-16 20:05:00,Fog,Jam ,motorcycle ,Metropolitian ,175,Shoes,10.602467987619454,19,Thursday,10.0,0,1,0.06058553135782545
jjcl090851660,31,4.2,12.986047,80.218114,13.096047,80.328114,2022-03-23,2025-11-16 21:20:00,2025-11-16 21:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,50,Grocery,17.076258901182708,21,Wednesday,10.0,0,0,0.3415251780236542
bpbi053158546,39,4.1,17.41233,78.449654,17.47233,78.509654,2022-03-24,2025-11-16 21:45:00,2025-11-16 21:50:00,Stormy,Jam ,scooter ,Metropolitian ,170,Electronics,9.22083460710919,21,Thursday,5.0,0,0,0.05424020357123053
ksec432319879,29,4.6,21.17106,72.789292,21.25106,72.869292,2022-03-12,2025-11-16 19:40:00,2025-11-16 19:55:00,Sunny,Jam ,van,Metropolitian ,85,Outdoors,12.161605446009546,19,Saturday,15.0,1,1,0.14307771112952405
rszv454658332,29,4.6,21.186884,72.793616,21.226884,72.833616,2022-03-03,2025-11-16 14:50:00,2025-11-16 15:00:00,Sandstorms,High ,scooter ,Urban ,115,Apparel,6.08088296759392,14,Thursday,10.0,0,0,0.05287724319646887
cdyc438548517,37,4.9,11.026117,76.944652,11.056117,76.974652,2022-03-09,2025-11-16 18:10:00,2025-11-16 18:20:00,Fog,Medium ,motorcycle ,Metropolitian ,135,Books,4.674143698976654,18,Wednesday,10.0,0,1,0.03462328665908633
xoka811702118,33,4.7,0.0,0.0,0.04,0.04,2022-03-17,2025-11-16 12:20:00,2025-11-16 12:30:00,Cloudy,High ,motorcycle ,Urban ,130,Skincare,6.290134677634678,12,Thursday,10.0,0,0,0.048385651366420604
nyum131271823,31,3.9,19.065838,72.832658,19.135838,72.902658,2022-03-18,2025-11-16 23:40:00,2025-11-16 23:50:00,Cloudy,Low ,scooter ,Metropolitian ,175,Pet Supplies,10.709003371535461,23,Friday,10.0,0,0,0.06119430498020263
iwoy649851528,37,4.6,0.0,0.0,0.04,0.04,2022-03-19,2025-11-16 12:50:00,2025-11-16 12:55:00,Windy,High ,motorcycle ,Urban ,205,Outdoors,6.290134677634678,12,Saturday,5.0,1,0,0.030683583793339894
lhus187289759,26,4.4,12.98041,77.640489,13.04041,77.700489,2022-03-07,2025-11-16 23:20:00,2025-11-16 23:30:00,Sandstorms,Low ,motorcycle ,Other,115,Toys,9.314884732862103,23,Monday,10.0,0,0,0.08099899767706176
szbb646301545,24,4.6,11.022477,76.995667,11.132477,77.105667,2022-03-04,2025-11-16 17:50:00,2025-11-16 18:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,150,Clothing,17.137482577838096,17,Friday,10.0,0,1,0.11424988385225397
bwgn919229310,23,4.8,0.0,0.0,0.02,0.02,2022-04-03,2025-11-16 10:25:00,2025-11-16 10:35:00,Windy,Low ,scooter ,Metropolitian ,95,Pet Supplies,3.145067434621583,10,Sunday,10.0,1,0,0.03310597299601666
pdxn136638766,36,4.9,0.0,0.0,0.01,0.01,2022-03-11,2025-11-16 09:10:00,2025-11-16 09:25:00,Windy,Low ,scooter ,Metropolitian ,135,Electronics,1.5725337292863206,9,Friday,15.0,0,0,0.011648397994713486
zzsx562940707,39,4.8,12.310972,76.659264,12.350972,76.699264,2022-04-01,2025-11-16 12:30:00,2025-11-16 12:45:00,Cloudy,High ,motorcycle ,Metropolitian ,140,Cosmetics,6.218002348694166,12,Friday,15.0,0,0,0.044414302490672616
gyvm380029078,20,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-20,2025-11-16 17:10:00,2025-11-16 17:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,120,Toys,12.463883024166929,17,Sunday,10.0,1,1,0.10386569186805775
umwc109456087,20,5.0,12.316967,76.603067,12.446967,76.733067,2022-03-31,2025-11-16 19:15:00,2025-11-16 19:30:00,Cloudy,Jam ,motorcycle ,Urban ,180,Sports,20.2065815105083,19,Thursday,15.0,0,1,0.11225878616949056
dsbe906886027,29,4.3,22.538731,88.364878,22.598731,88.424878,2022-02-13,2025-11-16 23:50:00,2025-11-16 23:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Cosmetics,9.081116432460675,23,Sunday,5.0,1,0,0.0648651173747191
xnzb532907287,36,4.8,11.001753,76.986241,11.111753,77.096241,2022-03-29,2025-11-16 18:45:00,2025-11-16 18:50:00,Fog,Medium ,motorcycle ,Urban ,155,Snacks,17.138077427627362,18,Tuesday,5.0,0,1,0.11056824146856363
ltrp525870768,36,4.0,22.310237,73.158921,22.400237,73.248921,2022-03-16,2025-11-16 20:40:00,2025-11-16 20:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,220,Skincare,13.631343698143361,20,Wednesday,5.0,0,0,0.06196065317337891
rbzk606295253,22,4.8,23.359033,85.325347,23.439033,85.405347,2022-03-14,2025-11-16 22:10:00,2025-11-16 22:25:00,Windy,Low ,scooter ,Metropolitian ,75,Cosmetics,12.074063090453254,22,Monday,15.0,0,0,0.16098750787271007
ltoi660207512,38,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-31,2025-11-16 17:20:00,2025-11-16 17:25:00,Windy,Medium ,motorcycle ,Metropolitian ,165,Toys,10.72326417216742,17,Thursday,5.0,0,1,0.0649894798313177
pkhq469939766,39,4.9,21.186438,72.794115,21.236438,72.844115,2022-03-17,2025-11-16 19:55:00,2025-11-16 20:10:00,Fog,Jam ,motorcycle ,Metropolitian ,150,Cosmetics,7.600994631258499,19,Thursday,15.0,0,1,0.050673297541723325
jgbc287273591,24,4.9,22.725748,75.898497,22.775748,75.948497,2022-03-28,2025-11-16 18:15:00,2025-11-16 18:25:00,Stormy,Medium ,scooter ,Metropolitian ,110,Outdoors,7.562982485199944,18,Monday,10.0,0,1,0.0687543862290904
xzzw562394658,30,4.1,0.0,0.0,0.07,0.07,2022-04-04,2025-11-16 23:50:00,2025-11-16 00:00:00,Fog,Low ,motorcycle ,Metropolitian ,215,Sports,11.007734763744619,23,Monday,-1430.0,0,0,0.05119876634299823
gjwc226881646,35,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-04,2025-11-16 17:25:00,2025-11-16 17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,240,Jewelry,13.829314445199007,17,Friday,10.0,0,1,0.057622143521662526
lrbb564302256,33,4.5,13.081878,80.248519,13.171878,80.338519,2022-03-04,2025-11-16 23:45:00,2025-11-16 00:00:00,Stormy,Low ,van,Metropolitian ,95,Shoes,13.969116967729818,23,Friday,-1425.0,0,0,0.14704333650241913
fkyd365052251,39,4.7,10.035573,76.336958,10.105573,76.406958,2022-02-14,2025-11-16 18:30:00,2025-11-16 18:35:00,Windy,Medium ,motorcycle ,Urban ,105,Cosmetics,10.923267458246297,18,Monday,5.0,0,1,0.10403111864996473
wciq107093545,31,4.3,22.308096,73.167753,22.388096,73.247753,2022-03-25,2025-11-16 21:35:00,2025-11-16 21:45:00,Windy,Jam ,motorcycle ,Metropolitian ,220,Outdoors,12.117036432265767,21,Friday,10.0,0,0,0.055077438328480756
edxx482704762,37,4.5,12.975996,80.221898,12.985996,80.231898,2022-03-17,2025-11-16 08:40:00,2025-11-16 08:55:00,Windy,Low ,scooter ,Metropolitian ,130,Books,1.5525704156530522,8,Thursday,15.0,0,0,0.011942849351177325
jxsj508533395,37,4.7,12.3085,76.665808,12.3385,76.695808,2022-04-01,2025-11-16 22:35:00,2025-11-16 22:40:00,Windy,Low ,scooter ,Metropolitian ,26,Grocery,4.663566689152346,22,Friday,5.0,0,0,0.17936794958278254
xlta607070306,33,5.0,19.178321,72.834715,19.188321,72.844715,2022-03-19,2025-11-16 11:45:00,2025-11-16 11:50:00,Windy,High ,motorcycle ,Metropolitian ,155,Sports,1.5294972211336797,11,Saturday,5.0,1,0,0.009867724007314062
lubd358643567,24,4.6,0.0,0.0,0.06,0.06,2022-03-07,2025-11-16 23:25:00,2025-11-16 23:40:00,Stormy,Low ,scooter ,Urban ,19,Grocery,9.435201537430713,23,Monday,15.0,0,0,0.49658955460161647
ycwb227184501,33,4.5,26.910262,75.783013,26.990262,75.863013,2022-03-02,2025-11-16 19:10:00,2025-11-16 19:15:00,Sunny,Jam ,scooter ,Metropolitian ,90,Kitchen,11.916757259074872,19,Wednesday,5.0,0,1,0.1324084139897208
mikp615052003,39,4.7,25.443994,81.860187,25.513994,81.930187,2022-02-16,2025-11-16 18:45:00,2025-11-16 19:00:00,Fog,Medium ,motorcycle ,Metropolitian ,190,Electronics,10.486117701549048,18,Wednesday,15.0,0,1,0.05519009316604762
djrw974238657,37,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-29,2025-11-16 18:15:00,2025-11-16 18:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Outdoors,13.583078662316938,18,Tuesday,10.0,0,1,0.08489424163948087
rxki994339301,25,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-07,2025-11-16 22:30:00,2025-11-16 22:35:00,Sandstorms,Low ,scooter ,Metropolitian ,85,Jewelry,7.6831914051315415,22,Monday,5.0,0,0,0.0903904871191946
wfjy432968933,28,4.8,18.530963,73.828972,18.590963,73.888972,2022-03-03,2025-11-16 19:00:00,2025-11-16 19:05:00,Fog,Medium ,scooter ,Urban ,55,Books,9.193093962702367,19,Thursday,5.0,0,1,0.16714716295822485
opdl820466364,38,4.7,12.321214,76.621094,12.361214,76.661094,2022-03-30,2025-11-16 13:10:00,2025-11-16 13:20:00,Windy,High ,motorcycle ,Metropolitian ,155,Cosmetics,6.2178836475587875,13,Wednesday,10.0,0,0,0.040115378371347016
wbpn330130607,31,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-19,2025-11-16 17:55:00,2025-11-16 18:05:00,Windy,Medium ,motorcycle ,Metropolitian ,125,Skincare,9.3268725291157,17,Saturday,10.0,1,1,0.0746149802329256
jtsd466670552,25,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,2025-11-16 19:50:00,2025-11-16 20:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,110,Jewelry,9.179538450825504,19,Tuesday,15.0,0,1,0.08345034955295913
enww399699472,35,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,2025-11-16 21:15:00,2025-11-16 21:20:00,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,10.880651848535361,21,Wednesday,5.0,0,0,0.05060768301644354
rvns240114667,39,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,2025-11-16 19:35:00,2025-11-16 19:45:00,Fog,Jam ,motorcycle ,Metropolitian ,210,Home,10.565262855251573,19,Thursday,10.0,0,1,0.05031077550119797
fvko144254933,38,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,2025-11-16 19:10:00,2025-11-16 19:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,210,Kitchen,12.100062421151955,19,Sunday,10.0,1,1,0.05761934486262836
jocn049365284,35,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,2025-11-16 21:20:00,2025-11-16 21:30:00,Fog,Jam ,motorcycle ,Metropolitian ,170,Snacks,4.657159718108008,21,Monday,10.0,0,0,0.027395057165341224
atgc248887447,29,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,2025-11-16 09:50:00,2025-11-16 10:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Sports,2.9812178551917157,9,Tuesday,15.0,0,0,0.035073151237549595
jexa898688264,27,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,2025-11-16 20:35:00,2025-11-16 20:40:00,Stormy,Jam ,scooter ,Metropolitian ,125,Pet Supplies,4.561265632840908,20,Thursday,5.0,0,0,0.036490125062727266
cmvs014428179,38,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,2025-11-16 21:15:00,2025-11-16 21:25:00,Sandstorms,Jam ,motorcycle ,Semi-Urban ,270,Clothing,13.989916877276224,21,Monday,10.0,0,0,0.05181450695287491
ntme294239634,36,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,2025-11-16 23:00:00,2025-11-16 23:15:00,Windy,Low ,motorcycle ,Metropolitian ,105,Electronics,10.64228895373847,23,Wednesday,15.0,0,0,0.10135513289274733
tryr235168039,26,4.0,17.411028,78.329645,17.451028,78.369645,2022-04-01,2025-11-16 15:00:00,2025-11-16 15:10:00,Cloudy,High ,motorcycle ,Metropolitian ,170,Snacks,6.1474046526362285,15,Friday,10.0,0,0,0.036161203839036635
cpya420089193,26,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,2025-11-16 19:45:00,2025-11-16 19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,180,Pet Supplies,13.428477357470477,19,Saturday,5.0,1,1,0.0746026519859471
opvd660426426,36,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,2025-11-16 17:45:00,2025-11-16 17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,85,Cosmetics,9.327285157960466,17,Tuesday,10.0,0,1,0.10973276656424077
ecar963502319,21,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,2025-11-16 09:00:00,2025-11-16 09:10:00,Sunny,Low ,motorcycle ,Metropolitian ,80,Electronics,1.489792976782923,9,Thursday,10.0,0,0,0.018622412209786537
pbmy587069805,35,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,2025-11-16 20:00:00,2025-11-16 20:05:00,Sunny,Jam ,van,Metropolitian ,135,Apparel,12.418394742110715,20,Wednesday,5.0,0,0,0.09198810920082011
wasv461278289,20,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,2025-11-16 12:50:00,2025-11-16 12:55:00,Fog,High ,motorcycle ,Metropolitian ,130,Kitchen,6.21786068914486,12,Thursday,5.0,0,0,0.04782969760880662
byhp076235734,23,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,2025-11-16 21:40:00,2025-11-16 21:55:00,Fog,Jam ,motorcycle ,Metropolitian ,230,Home,13.787803344502166,21,Thursday,15.0,0,0,0.05994697106305289
ohfh963147472,37,5.0,22.569367,88.433187,22.629367,88.493187,2022-02-17,2025-11-16 19:55:00,2025-11-16 20:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,145,Sports,9.080187058762698,19,Thursday,10.0,0,1,0.06262197971560482
nkmh560985800,26,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,2025-11-16 19:35:00,2025-11-16 19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,115,Shoes,9.315441635500324,19,Wednesday,5.0,0,1,0.08100384030869848
gvea147758996,29,5.0,21.175975,72.795503,21.255975,72.875503,2022-03-27,2025-11-16 22:35:00,2025-11-16 22:50:00,Sandstorms,Low ,scooter ,Urban ,55,Sports,12.161417162420864,22,Sunday,15.0,1,0,0.22111667568037935
cypx969023715,26,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,2025-11-16 17:10:00,2025-11-16 17:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,140,Apparel,16.6368750388607,17,Friday,15.0,0,1,0.11883482170614787
oamt174420009,29,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,2025-11-16 19:35:00,2025-11-16 19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Electronics,9.192951167083816,19,Friday,5.0,0,1,0.07354360933667053
vmgc964372188,29,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,2025-11-16 10:30:00,2025-11-16 10:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,55,Snacks,3.018226484999582,10,Thursday,15.0,0,0,0.05487684518181058
jnge623681084,21,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,2025-11-16 18:10:00,2025-11-16 18:20:00,Windy,Medium ,scooter ,Metropolitian ,130,Electronics,4.395420246829279,18,Tuesday,10.0,0,1,0.03381092497560984
kzvx918950241,22,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,2025-11-16 10:10:00,2025-11-16 10:25:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Apparel,3.109059104393339,10,Monday,15.0,0,0,0.02703529655994208
rlgt572766152,31,4.0,26.913987,75.752891,26.993987,75.832891,2022-03-18,2025-11-16 17:50:00,2025-11-16 18:05:00,Fog,Medium ,motorcycle ,Metropolitian ,195,Kitchen,11.916582838287255,17,Friday,15.0,0,1,0.06111068122198592
lvnz878892159,20,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,2025-11-16 08:50:00,2025-11-16 09:00:00,Fog,Low ,motorcycle ,Other,55,Apparel,3.1162485097897914,8,Sunday,10.0,1,0,0.056659063814359846
zhyo265634674,30,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,2025-11-16 19:55:00,2025-11-16 20:10:00,Stormy,Jam ,van,Metropolitian ,160,Apparel,12.116950608888649,19,Wednesday,15.0,0,1,0.07573094130555405
ezxe128319748,36,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,2025-11-16 17:55:00,2025-11-16 18:10:00,Fog,Medium ,motorcycle ,Metropolitian ,215,Shoes,10.868263117988304,17,Sunday,15.0,1,1,0.05055006101389909
kifq556800414,24,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,2025-11-16 15:30:00,2025-11-16 15:40:00,Fog,Medium ,scooter ,Metropolitian ,65,Cosmetics,6.218153086065569,15,Saturday,10.0,1,0,0.09566389363177798
carl757119263,32,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,2025-11-16 09:40:00,2025-11-16 09:50:00,Windy,Low ,van,Metropolitian ,125,Jewelry,1.554424975889943,9,Monday,10.0,0,0,0.012435399807119545
ywqd911535741,25,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,2025-11-16 18:20:00,2025-11-16 18:25:00,Windy,Medium ,motorcycle ,Metropolitian ,135,Clothing,9.313017158715258,18,Saturday,5.0,1,1,0.06898531228677969
ppqt362000534,27,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,2025-11-16 15:35:00,2025-11-16 15:50:00,Windy,Medium ,scooter ,Metropolitian ,145,Skincare,6.147106622705237,15,Monday,15.0,0,0,0.042393838777277495
